,number,phone_no_m,label,voc_rate_1908,calltype1_rate1908,calltype3_rate1908,city_rate1908,country_rate1908,IMEI_rate1908,call_dur_mean1908,hourAver_1908,dayAver_1908,voc_rate_1909,calltype1_rate1909,calltype3_rate1909,city_rate1909,country_rate1909,IMEI_rate1909,call_dur_mean1909,hourAver_1909,dayAver_1909,voc_rate_1910,calltype1_rate1910,calltype3_rate1910,city_rate1910,country_rate1910,IMEI_rate1910,call_dur_mean1910,hourAver_1910,dayAver_1910,voc_rate_1911,calltype1_rate1911,calltype3_rate1911,city_rate1911,country_rate1911,IMEI_rate1911,call_dur_mean1911,hourAver_1911,dayAver_1911,voc_rate_1912,calltype1_rate1912,calltype3_rate1912,city_rate1912,country_rate1912,IMEI_rate1912,call_dur_mean1912,hourAver_1912,dayAver_1912,voc_rate_2001,calltype1_rate2001,calltype3_rate2001,city_rate2001,country_rate2001,IMEI_rate2001,call_dur_mean2001,hourAver_2001,dayAver_2001,voc_rate_2002,calltype1_rate2002,calltype3_rate2002,city_rate2002,country_rate2002,IMEI_rate2002,call_dur_mean2002,hourAver_2002,dayAver_2002,voc_rate_2003,calltype1_rate2003,calltype3_rate2003,city_rate2003,country_rate2003,IMEI_rate2003,call_dur_mean2003,hourAver_2003,dayAver_2003
4643,4643,e184500e3246550e4f28e1a1bad62225377adf924509173a9ba2167f8f67b6e76a9cd14eec81400a4b146211ebe829fcc50267d44cd3d735f47f5e64971e35f5,0,4.666666666666667,,,14.0,14.0,,46.142857142857146,1.4,1.4,1.0,,,1.0,1.0,,33.0,1.0,1.0,1.0,,,1.0,1.0,,28.0,1.0,1.0,1.0,,,1.0,1.0,,60.0,1.0,1.0,1.0,,,1.0,1.0,,22.0,1.0,1.0,5.0,,,15.0,15.0,,39.266666666666666,1.5,1.6666666666666667,6.333333333333333,,,19.0,19.0,,31.05263157894737,2.111111111111111,1.5833333333333333,9.75,,,39.0,39.0,,42.66666666666666,3.5454545454545454,1.8571428571428568
4644,4644,bb5474990e56f16723f19e7adaa13cbf8fb32ebcf48e062d9334d60067ad8cb00d7123d18471814dc200fc85a4e342ed5e4d0c7db63c90a170c62dd542a6604f,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3272.0,1636.0,,21.191830559757943,254.23076923076923,206.5625,1.0008493771234428,,,3535.0,3535.0,,24.6005657708628,271.9230769230769,207.94117647058823
4645,4645,261d337420f211e6a07d05432a63ad0536763b2b1350959d8ad56bdccac02e3640a0908bddf30b9bcc9d3bd2f84ade99b30e1708d0424ba90854133ab7db593b,0,2.5,,,5.0,5.0,,146.4,1.6666666666666667,1.25,1.0,,,2.0,2.0,,36.5,1.0,1.0,2.333333333333333,,,14.0,14.0,,47.642857142857146,2.0,1.75,2.25,,,9.0,9.0,,41.77777777777778,1.2857142857142858,1.125,,,,,,,,,,2.0,,,4.0,4.0,,306.75,2.0,2.0,1.8333333333333333,,,11.0,5.5,,49.0,1.8333333333333333,3.6666666666666665,4.111111111111111,,,37.0,9.25,,144.27027027027026,2.8461538461538463,3.363636363636364
4646,4646,112f33336cbe1fbe67a769e20580fcba0a945d0ba02a10e54d73a9e5f3eb862a7e189ee4df7edfab3af0fe610e1f35489c5d86c76f78673fffac0a1afe4ad291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4647,4647,b8ef2d99ba706c6728e47d2c06e20cb56cb032b0f9bcafe7beb9eb3a6f2148849470689cb9512c592842599670b5a3aae9eff56aa8a27cd460b46d92e1e6b0d8,0,2.2,,,22.0,22.0,,38.95454545454545,2.0,1.5714285714285714,3.0,,,48.0,48.0,,79.02083333333333,4.0,3.0,3.4,,,17.0,17.0,,45.94117647058823,2.833333333333333,2.125,4.076923076923077,,,26.5,26.5,,30.547169811320757,4.818181818181818,2.789473684210526,4.6875,,,37.5,37.5,,37.02666666666666,5.0,2.6785714285714284,5.411764705882353,,,46.0,18.4,,58.03260869565217,5.411764705882353,3.8333333333333335,3.4285714285714284,,,24.0,24.0,,118.29166666666669,2.0,1.8461538461538465,9.8125,,,77.5,38.75,,48.71337579617835,9.235294117647058,6.038461538461538
4648,4648,c66254c68957f8a1914812cd5b02c44f2404b4c63648fe3984ed869a3498ada334c4f1ec4b7e7e11b8207fc8659cc8ee06327815d73054d8fb253a5657b4dc63,0,2.95,,,59.0,59.0,,68.0677966101695,4.916666666666667,2.36,2.4782608695652173,,,57.0,28.5,,105.29824561403508,3.8,2.7142857142857144,1.6538461538461535,,,43.0,43.0,,118.11627906976744,3.3076923076923075,1.8695652173913044,1.6666666666666667,,,20.0,20.0,,77.2,2.2222222222222223,1.3333333333333333,2.9545454545454546,,,65.0,32.5,,71.73846153846154,5.0,2.9545454545454546,3.076923076923077,,,37.0,18.5,,69.975,3.333333333333333,2.1052631578947367,2.25,,,18.0,18.0,,66.38888888888889,2.571428571428572,1.5,1.7857142857142858,,,25.0,12.5,,83.44,2.272727272727273,1.9230769230769231
4649,4649,5cdb3107eaab5c90e3fe43f7c418836d4ef3f8b18d3b6db46e73083ceff14155b9ec0124da03d705086a691b70d4e4098c57e77acf72aa54796fd970b85df52b,1,,,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,19.5,2.0,2.0,1.0510150963040084,,,2019.0,2019.0,,46.88211986131749,144.21428571428572,91.77272727272728,1.03099173553719,,,2495.0,2495.0,,45.4813627254509,166.33333333333334,83.16666666666667,1.0458060678167758,,,1756.0,1756.0,,44.5415244596132,135.23076923076923,76.43478260869566,1.0588235294117647,,,18.0,18.0,,37.333333333333336,3.6,2.571428571428572,1.0319148936170213,,,2716.0,2716.0,,43.61487481590574,226.33333333333331,93.65517241379312
4650,4650,b31ad604ed4dca3980aa3fba0fdd181fb64ad9981e24bd0e79e2fc356b07bde0f5c7963565a9bb19968cd28d28bba6c8cc08fbf4f08e2b5757244a6b20ae2055,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,150.0427807486631,18.7,62.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4651,4651,aaad0c511af9f02cc3db3f70878e3baaa6f857999c4b7bc4aef63c9fee8775aea73eb0709fa641e68df19ab501749dd7b05b82935950c3505fbee50e30d2e73f,0,2.893617021276596,,,45.333333333333336,15.11111111111111,,55.88970588235294,8.0,4.533333333333333,2.6206896551724137,,,152.0,38.0,,53.10526315789474,8.0,5.428571428571429,3.0701754385964914,,,175.0,58.333333333333336,,48.24,10.294117647058824,5.833333333333333,3.2153846153846155,,,209.0,209.0,,78.02870813397129,12.294117647058824,7.206896551724138,2.245614035087719,,,125.0,125.0,,73.421875,8.0,4.129032258064516,3.2203389830508478,,,181.0,36.2,,52.2578947368421,10.555555555555555,6.129032258064516,2.4615384615384617,,,89.0,44.5,,69.44791666666667,5.647058823529412,3.4285714285714284,3.604651162790698,,,139.0,69.5,,46.50322580645161,8.157894736842104,5.0
4652,4652,85237b652ecf483178c489af765671f55cc91f6eb53e7efccd9e3aa678bb0b3500db2b7f53fc0eb1917dafe22fccc1a4c7b2a5bf12be5eec605a2dd193cbd3c5,0,2.875,,,46.0,46.0,,82.8695652173913,3.066666666666667,3.066666666666667,2.111111111111111,,,38.0,38.0,,112.63157894736842,2.923076923076923,2.7142857142857144,2.857142857142857,,,40.0,40.0,,63.325,2.857142857142857,3.333333333333333,2.6153846153846154,,,34.0,34.0,,54.0,2.6153846153846154,2.0,3.2857142857142856,,,46.0,46.0,,69.80434782608695,3.066666666666667,3.066666666666667,4.3125,,,69.0,69.0,,56.69565217391305,4.928571428571429,3.2857142857142856,3.25,,,39.0,39.0,,51.64102564102564,2.7857142857142856,1.8571428571428568,5.066666666666666,,,68.0,68.0,,64.52631578947368,5.066666666666666,3.3043478260869565
4653,4653,075aa9747212d3bc527a8d9a7089cd60b1dfa357040f805d545dc110a3be857f30805250b017fdc38eb12c4a9e2e9c0060316aa863ce860a3877df9f1860c338,1,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,36.0,1.0,1.0,1.0520833333333333,,,,,,199.1683168316832,9.181818181818182,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4654,4654,40fce1fbdfc3f9b1f5dbf5cb50fed882434679cbfaeb2ca9f8eb313fdeb3278ad841f47c399da4b9158f7da3900f9c341902c6a2918aec3ae7a155e898d47fe2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,4.0,,9.0,1.0,2.0
4655,4655,ba1e464a823944d83e5388e8461c1c0699cbe486fea793ce997538ab2cca265c4f2e9399ae509a206a0dd9d027fa6e018e636606382e102ca0555071b8a298a8,0,2.3846153846153846,,0.032258064516129,10.0,3.0,,88.6774193548387,2.583333333333333,1.9375,3.695652173913044,,0.0823529411764705,85.0,17.0,,58.31764705882353,4.25,3.5416666666666665,3.380952380952381,,0.0845070422535211,70.0,17.5,,53.929577464788736,3.736842105263158,2.84,4.15,,0.1325301204819277,24.666666666666668,9.25,,110.66265060240964,4.611111111111111,2.9642857142857144,2.925925925925926,,0.0126582278481012,39.0,13.0,,88.0506329113924,4.9375,3.16,6.787878787878788,,0.0223214285714285,52.75,19.181818181818183,,105.61160714285714,9.73913043478261,7.724137931034483,8.0,,0.0197368421052631,75.0,75.0,,112.38815789473684,8.444444444444445,6.08,7.583333333333333,,0.0329670329670329,43.0,21.5,,88.7032967032967,6.066666666666666,3.1379310344827585
4656,4656,db7903a8a00af292573acfab7d261e18f630faba7b7d16eafdcd0da37b82908707f893b86a8c195cc836305cff3ff38b0a009d5305a5b9329599c422ed7073a1,0,3.206896551724138,,,90.0,18.0,,49.935483870967744,5.8125,3.72,2.25,,,,,,113.0,2.25,2.25,1.0,,,,,,33.0,1.0,1.0,,,,,,,,,,1.0,,,,,,108.0,1.0,1.0,3.75,,,15.0,7.5,,55.0,2.142857142857143,3.75,1.25,,,5.0,5.0,,28.6,1.0,1.6666666666666667,4.4,,,22.0,11.0,,64.63636363636364,2.2,1.8333333333333333
4657,4657,7e0e320677d3bb5f42f70dea122709e936907ff6b2482c0bbabc23c1356a184715b881de0e6ba5e3b9796c42aa5cdef6f773b058b1700511cb510152b9b18fef,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,366.7368421052632,6.333333333333333,9.5
4658,4658,07f1181a4cb5f3a88c0895f2802553f32e896849de4264ca46e1f16a6de740d3eaa31de275d1782e47236c11543d6d254691d9b280e51c0bfc26fc5e113d0f2f,0,5.061224489795919,,,248.0,248.0,,74.0625,24.8,16.0,4.556818181818182,,,199.0,132.66666666666666,,60.77805486284289,21.105263157894736,14.321428571428571,4.35,,,217.5,217.5,,74.93333333333334,25.58823529411765,14.03225806451613,3.586206896551724,,,208.0,208.0,,78.11778846153847,24.47058823529412,13.866666666666667,4.045112781954887,,,269.0,269.0,,73.21747211895911,29.88888888888889,17.35483870967742,4.513513513513513,,,222.33333333333331,83.375,,72.09580838323353,33.4,21.548387096774192,4.237837837837838,,,392.0,392.0,,74.28954081632654,41.26315789473684,27.03448275862069,3.672043010752688,,,341.5,341.5,,65.82723279648609,34.15,22.032258064516128
4659,4659,b4dd15325443b2de53bea3f648378351974c2d1cb098b57ec9efebb78a966f7eb7953579e798811c968e9a8004a8be2560f0d74c8338750299586f05aef8d45d,0,4.407407407407407,,,39.333333333333336,29.5,,53.08403361344538,7.933333333333334,3.966666666666667,6.833333333333333,,,41.0,41.0,,147.4390243902439,3.4166666666666665,2.05,3.875,,,30.666666666666668,13.142857142857142,,118.83870967741936,5.166666666666667,3.4444444444444446,4.722222222222222,,,42.5,17.0,,187.76470588235293,5.666666666666667,2.931034482758621,2.9166666666666665,,,35.0,35.0,,185.17142857142855,3.5,1.9444444444444444,2.56,,,12.4,8.857142857142858,,53.65625,4.266666666666667,4.0,2.4285714285714284,,,17.0,17.0,,57.05882352941177,2.125,2.125,2.066666666666667,,,26.0,26.0,,18.83870967741936,2.583333333333333,2.066666666666667
4660,4660,14e139cdc2d2d174f3c7a08475915263afb9a7fda69ae3061553a36005f2f974618bf83d67219a8f058b3ad0076b432f3ff3f428e2d0d5e5cc22b89c66c0f2a2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.666666666666667,,,14.666666666666666,14.666666666666666,,100.55102040816328,5.764705882352941,3.769230769230769
4661,4661,5e5a57a0a869678b35fd348cabc4ca60c6bb0975af6effb27bae03744b99d0c75d386955a6c5838671895940db9bb1fc887900e96414c4f03c6dadb876f1e6cd,0,6.0,,0.2222222222222222,54.0,54.0,,29.185185185185187,3.6,2.4545454545454546,3.5,,0.0476190476190476,42.0,21.0,,36.523809523809526,3.5,1.9090909090909087,3.75,,0.1555555555555555,44.0,22.0,,41.04444444444445,3.2142857142857144,2.3684210526315788,6.666666666666667,,0.0666666666666666,60.0,60.0,,20.35,4.615384615384615,3.1578947368421053,4.153846153846154,,0.0555555555555555,54.0,54.0,,53.25925925925926,4.153846153846154,2.4545454545454546,5.8,,0.1206896551724138,57.0,57.0,,17.844827586206897,4.461538461538462,2.5217391304347827,3.0,,0.1333333333333333,30.0,30.0,,18.866666666666667,3.75,2.0,3.5,,0.0952380952380952,41.0,41.0,,41.523809523809526,3.5,2.0
4662,4662,43814ad306dc248d9af92f204e3ddced3b7b971c9953a895bd6f66cb8af52651b9694b0cbf90b90e9aaf5fde94ed8780221c7467d9aa0b8911e611fcbb0917a9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0300751879699248,,,137.0,68.5,,169.72992700729927,12.454545454545457,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,4663,c07242dcdec8fd112e10bd37bb07be99e2d5f39717c03ddd09f157542ae6b124b0a66c0d4da80335e697b82da6cbd273a7f8a27cc4305421ea36ade45e692cca,0,2.333333333333333,,,31.5,15.75,,87.71428571428571,4.2,2.52,3.0,,,60.0,30.0,,74.65,4.0,2.4,3.333333333333333,,,40.0,40.0,,126.175,3.076923076923077,2.2222222222222223,2.592592592592593,,,70.0,35.0,,258.8142857142857,5.384615384615385,3.684210526315789,2.6,,,52.0,52.0,,133.23076923076923,3.7142857142857135,2.08,2.75,,,55.0,55.0,,71.4,3.6666666666666665,2.5,1.7142857142857142,,,24.0,12.0,,86.04166666666667,2.1818181818181817,2.0,1.6153846153846154,,,20.0,20.0,,57.0,1.75,1.4
4664,4664,731ec9e262f145e7ccd4f647c6a628e08100b5bd7816163b35d49067d61766f87253ab880d75016f185d423c9602a57282e1a5b76ab69d24f914b9c4be07e97b,0,2.625,,,38.5,38.5,,141.78571428571428,4.941176470588236,3.0,2.225,,,81.0,40.5,,98.14606741573034,5.5625,3.1785714285714284,2.0416666666666665,,,81.0,16.2,,120.0204081632653,6.125,3.92,3.238095238095238,,,132.0,33.0,,194.0955882352941,8.0,5.230769230769231,2.9130434782608696,,,178.0,35.6,,148.1592039800995,13.4,6.7,1.8452380952380956,,,37.25,29.8,,111.18064516129031,9.117647058823527,5.344827586206897,1.96078431372549,,,97.0,97.0,,85.18,6.25,3.4482758620689653,1.9111111111111112,,,80.0,80.0,,147.15116279069767,5.733333333333333,3.071428571428572
4665,4665,9080215a62c335cb0b3da004e59fce75010c3c0465851549a844443bd48e2e9908cc2e5a3a72652d6ebea570c809d4debdf0dae50df7cc7d850802ee8e007ef2,0,4.7899159663865545,,,113.8,31.61111111111111,,90.18245614035088,30.0,18.387096774193548,8.3,,,206.66666666666663,53.91304347826087,,93.76867469879518,69.16666666666667,41.5,3.1341463414634148,,,257.0,23.363636363636363,,182.44357976653697,16.0625,10.28,3.197530864197531,,,41.0,12.8125,,264.4980694980695,15.235294117647058,9.25,4.708333333333333,,,,,,103.10619469026548,12.555555555555555,10.272727272727272,4.322222222222222,,,113.66666666666669,24.357142857142858,,129.7969151670951,19.45,13.413793103448276,2.333333333333333,,,42.0,42.0,,257.6904761904762,3.230769230769231,2.210526315789474,4.875,,,96.5,21.444444444444443,,191.32820512820516,12.1875,6.5
4666,4666,d495bc8e8d74b419c7527afa15349d2997f7442740acb3b48d27e4e4a09fbfee107749b667c1e049a79cb2b59cb27c48f938b739ebf36b2d9ea061a68eab7945,0,1.3333333333333333,,,4.0,2.0,,24.25,1.0,1.0,1.0,,,2.0,2.0,,31.5,1.0,1.0,1.0,,,1.0,1.0,,14.0,1.0,1.0,1.0,,,2.0,2.0,,113.2,1.25,1.25,1.0,,,1.0,1.0,,53.0,2.0,1.0,12.0,,,22.0,22.0,,10.125,2.1818181818181817,3.0,6.285714285714286,,,37.0,37.0,,13.090909090909092,2.933333333333333,2.2,4.4375,,,71.0,71.0,,32.309859154929576,4.176470588235294,2.84
4667,4667,23a07ea7b89441b848a6490512fcac1bddc3beee3f3c944870348edaf84b0dea46bdbfbb912321ed35551fc56f026c5116970eeb6f0db377a8ed41deee6531c1,0,7.709090909090909,,,233.0,233.0,,43.8561320754717,24.94117647058824,13.67741935483871,7.021739130434782,,,315.0,315.0,,38.371517027863774,19.0,13.458333333333334,5.76595744680851,,,230.0,115.0,,36.01476014760148,16.9375,8.741935483870968,6.414634146341464,,,257.0,128.5,,36.87072243346008,16.4375,8.766666666666667,7.194444444444445,,,259.0,259.0,,46.35521235521235,17.266666666666666,8.633333333333333,7.272727272727272,,,317.0,317.0,,50.9,18.823529411764707,10.32258064516129,4.921052631578948,,,116.0,116.0,,37.42245989304813,11.0,6.448275862068965,4.196428571428571,,,193.0,193.0,,43.770212765957446,16.785714285714285,7.580645161290323
4668,4668,eda47f7681778de90fa8165f117ab3af824518aca3034ca5302e611300bfdcbfe62a6bc6254b6e64309358f083f5223c065a368581979f0766c37cc034fad0d1,1,,,,,,,,,,,,,,,,,,,1.0666666666666669,,,8.0,8.0,,74.875,2.0,5.333333333333333,1.1003460207612457,,,159.0,159.0,,88.17610062893081,26.5,13.826086956521738,1.0685714285714285,,,187.0,187.0,,92.50802139037434,20.77777777777778,12.466666666666669,1.0,,,1.0,1.0,,70.0,1.0,1.0,,,,,,,,,,,,,,,,,,
4669,4669,106679450cf7c37bf25a2a32b3e7910a90b9e6fa350155ec0124ecded8cd2f39f1e37fd14503a334aa863c2991d21b908de60dfd877d335b314218189a821563,0,6.345070422535211,,,33.0,16.5,,60.79467258601554,50.05555555555556,29.06451612903226,7.008771929824562,,,,,,46.17772215269086,44.388888888888886,26.633333333333333,5.952830188679245,,,,,,49.47226624405705,35.05555555555556,20.35483870967742,5.136842105263158,,,,,,50.77254098360656,27.11111111111111,16.266666666666666,4.652892561983471,,,,,,55.742451154529306,33.11764705882353,18.161290322580644,3.725274725274725,,,53.5,26.75,,77.44837758112094,17.842105263157894,11.3,1.736842105263158,,,,,,177.87878787878788,3.0,1.9411764705882355,3.5217391304347827,,,,,,73.27777777777777,10.125,5.4
4670,4670,47bc3fee153875a75d803ab3502a64a8fcbd5397b84373cca59347bf862b2c58af0ddfe4eaa8ade9850ce30775f835388f431c0207532220184cd990e8c3d42d,0,36.333333333333336,,,218.0,54.5,,79.31192660550458,13.625,7.266666666666667,40.16666666666666,,,241.0,241.0,,49.25311203319502,13.38888888888889,8.033333333333333,26.77777777777778,,,241.0,80.33333333333333,,75.58921161825727,13.38888888888889,7.774193548387097,31.857142857142858,,,223.0,223.0,,72.52914798206278,12.38888888888889,7.433333333333334,30.4,,,304.0,304.0,,56.1875,16.0,9.806451612903226,27.444444444444443,,,247.0,123.5,,73.10121457489879,13.72222222222222,8.517241379310345,14.333333333333334,,,86.0,86.0,,125.31395348837208,5.375,4.526315789473684,42.4,,,212.0,70.66666666666667,,118.57075471698111,11.157894736842104,7.066666666666666
4671,4671,c089b5557790e75977d1b59d18065a82ff9a8355f385b002cb1a188b567874201617f45f1666f9bff55aaeb9dca38ce17327c77768d55311d91c634ef1d7c267,0,9.285714285714286,,,65.0,65.0,,41.41538461538462,5.416666666666667,2.2413793103448274,5.833333333333333,,,35.0,35.0,,34.114285714285714,2.9166666666666665,1.6666666666666667,4.916666666666667,,,55.0,55.0,,37.49152542372882,3.933333333333333,2.107142857142857,4.8,,,48.0,48.0,,55.66666666666666,4.363636363636363,2.0869565217391304,3.75,,,30.0,30.0,,38.93333333333333,3.0,1.7647058823529411,6.333333333333333,,,19.0,19.0,,49.94736842105263,2.111111111111111,1.4615384615384617,2.333333333333333,,,7.0,7.0,,32.42857142857143,1.4,2.333333333333333,2.962962962962963,,,77.0,77.0,,124.55,4.705882352941177,3.333333333333333
4672,4672,c87fa1ccc7724501af9f3b235ef4b0a28fa1353ab9b97a73ffbccdbf40359808c9fbf9da421cbc17f67deeca73f4da54cc9ce5c6d8ee7474a947ef06da105cf8,1,4.730769230769231,,,91.5,61.0,,138.27371273712737,19.42105263157895,11.903225806451612,5.463768115942029,,,125.0,93.75,,125.84350132625995,19.84210526315789,12.566666666666666,4.30188679245283,,,70.33333333333333,26.375,,145.3421052631579,10.857142857142858,7.862068965517241,4.985294117647059,,0.0029498525073746,317.0,317.0,,105.22418879056048,18.83333333333333,11.3,8.24390243902439,,,164.0,109.33333333333331,,104.94970414201184,18.77777777777778,10.903225806451612,6.333333333333333,,,310.0,77.5,,110.6439628482972,17.944444444444443,10.419354838709678,7.583333333333333,,,265.0,66.25,,170.1098901098901,16.058823529411764,9.413793103448276,7.238095238095238,,,304.0,152.0,,137.83881578947367,16.88888888888889,9.806451612903226
4673,4673,93149cbb083020372cf4a6cbc0033b4c5a048e5ef0768f31057ed75497830a7d2d66023e41748361a28a29cfcba41cb64c06f0dd503bf916d65412316f39302f,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.021671826625387,,,,,,141.78787878787878,30.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,4674,a4c74018d1bb54d44c01c58d5425f74105e3a3b9641de6374acd4859e887f16c89d19f47555bc434a0ed7c1358b61f0446fcf8503a1a198e779896282bd4a607,1,,,,,,,,,,2.0,,,2.0,2.0,,14.5,1.0,1.0,2.0,,,4.0,4.0,,39.5,1.3333333333333333,1.3333333333333333,1.0,,,2.0,2.0,,37.5,1.0,2.0,,,,,,,,,,1.0526315789473684,,,1.0,1.0,,133.9,6.666666666666667,20.0,1.0384615384615383,,,,,,84.06878306878306,21.0,47.25,,,,,,,,,
4675,4675,643da83e3fd75148f3dd35fe569163d8aaf32ad593ec090a0dd5fa19c97da7f37246a36d4cafb4d51b62261c62ae6c334fb7a771bb4102adb5db242e8a0c2068,0,3.055555555555556,,,27.5,27.5,,46.29090909090909,3.4375,3.055555555555556,3.6666666666666665,,,11.0,7.333333333333333,,56.40909090909091,2.75,1.6923076923076923,6.428571428571429,,,41.0,20.5,,48.16666666666666,6.0,3.6,5.461538461538462,,,35.5,17.75,,85.95774647887323,4.733333333333333,2.730769230769231,8.272727272727273,,,45.5,45.5,,66.20879120879121,5.055555555555555,3.25,7.277777777777778,,,64.0,42.66666666666666,,39.96183206106871,6.894736842105263,4.851851851851852,3.294117647058824,,,26.0,13.0,,50.30357142857143,3.733333333333333,2.6666666666666665,4.352941176470588,,,36.0,18.0,,89.77027027027027,4.625,2.96
4676,4676,0c65f07438d482af95650579a51e0a5aebc4dd0bc0d512e4b3b34049933fc2f2fcc879736dc1a32b63e490e9ee95b3b31c96813654fd61ac6af64931c643d6b8,0,2.75,,,22.0,11.0,,299.8636363636364,2.2,1.5714285714285714,2.4444444444444446,,,22.0,7.333333333333333,,307.77272727272725,2.2,1.375,4.571428571428571,,,32.0,32.0,,299.28125,2.6666666666666665,1.7777777777777777,1.6666666666666667,,,10.0,5.0,,365.5,1.25,1.4285714285714286,3.75,,,15.0,15.0,,311.2,1.5,1.25,2.8,,,27.0,6.75,,132.0,2.1538461538461537,2.333333333333333,2.142857142857143,,,15.0,15.0,,105.6,1.6666666666666667,1.875,2.857142857142857,,,20.0,10.0,,157.25,1.818181818181818,1.6666666666666667
4677,4677,28b0e715654b559e510767b2e493e284609efc5c257d4eb7b8f788f70026a9b869c634954ace1247f2f5c503bc9a57dccc247f0bae8cf818d50d991dc20d7fab,0,2.7954545454545454,,,,,,53.829268292682926,7.235294117647059,4.392857142857143,2.925925925925926,,,,,,85.54430379746836,4.647058823529412,3.0384615384615383,3.088235294117647,,,,,,46.34285714285714,6.176470588235294,4.038461538461538,2.571428571428572,,,,,,78.14814814814815,7.2,3.724137931034482,3.733333333333333,,,36.0,36.0,,75.5952380952381,10.5,5.6,7.3478260869565215,,,143.0,143.0,,43.917159763313606,9.38888888888889,5.827586206896552,4.461538461538462,,,46.0,46.0,,79.13793103448276,4.142857142857143,2.636363636363636,4.696969696969697,,,72.5,48.333333333333336,,102.33548387096774,9.6875,5.7407407407407405
4678,4678,529d59e7a68aa36f4869dc9f6a2701d2ad2c0d5cdb35848ab3190f7c7766f8db15a95f3ea557fcbb1285ec803cd159b9f73bc55858a817103e679df09a54bf18,0,1.0,,,1.0,1.0,,114.0,1.0,1.0,1.2857142857142858,,,9.0,9.0,,44.888888888888886,1.5,1.5,1.4285714285714286,,,20.0,20.0,,55.35,1.818181818181818,1.818181818181818,1.1111111111111112,,,10.0,5.0,,96.2,2.5,1.6666666666666667,1.0,,,3.0,3.0,,374.6666666666667,1.5,1.5,1.0,,,4.0,4.0,,102.25,1.0,2.0,1.0,,,2.0,2.0,,35.0,1.0,1.0,1.0,,,2.0,2.0,,26.0,2.0,1.0
4679,4679,a513303e5d56eb96193f5eefefd851486891deae60ad4c9d7c5875105efecab707d31d77b221369f275c3f4d76e3166e966f9181a270293bc3d5b298f2fa2549,0,3.2,,,44.4,20.181818181818183,,81.96428571428571,12.444444444444445,7.466666666666667,2.3877551020408165,,,58.5,39.0,,88.6923076923077,7.3125,4.178571428571429,2.7611940298507465,,,60.66666666666666,30.33333333333333,,68.34054054054054,12.333333333333334,6.379310344827586,3.2916666666666665,,,39.25,15.7,,73.75949367088607,9.875,5.851851851851852,3.382978723404255,,,79.0,39.5,,61.698113207547166,9.9375,5.482758620689655,3.5,,,31.75,18.142857142857142,,85.64661654135338,8.3125,4.586206896551724,2.425,,,97.0,48.5,,125.9381443298969,6.0625,3.88,3.380952380952381,,,212.0,70.66666666666667,,70.52582159624413,13.3125,6.870967741935484
4680,4680,1cc2c17c1138c713d804c64c7216c3468466b1cafe0bfac8b4ea59c88e4220433882007c2bc2bf110d229037e5af0da54aa469ed9a2ef68bc2713bbb446a2262,0,3.4,,,17.0,17.0,,112.76470588235294,1.8888888888888888,1.8888888888888888,4.0,,,12.0,12.0,,63.083333333333336,1.7142857142857142,1.7142857142857142,7.5,,,15.0,15.0,,123.86666666666666,1.6666666666666667,1.6666666666666667,3.6666666666666665,,,11.0,11.0,,47.63636363636363,1.5714285714285714,1.2222222222222223,6.0,,,12.0,12.0,,49.0,1.7142857142857142,1.7142857142857142,5.666666666666667,,,17.0,17.0,,39.64705882352941,2.125,1.7,2.6666666666666665,,,8.0,8.0,,32.625,1.3333333333333333,2.0,,,,,,,,,
