,number,phone_no_m,label,sms_rate_1908,calltypeRate2_1908,calltypeRate1_1908,hour_mode_count_1908,hourAver_1908,day_mode_count_1908,dayAver_1908,sms_rate_1909,calltypeRate2_1909,calltypeRate1_1909,hour_mode_count_1909,hourAver_1909,day_mode_count_1909,dayAver_1909,sms_rate_1910,calltypeRate2_1910,calltypeRate1_1910,hour_mode_count_1910,hourAver_1910,day_mode_count_1910,dayAver_1910,sms_rate_1911,calltypeRate2_1911,calltypeRate1_1911,hour_mode_count_1911,hourAver_1911,day_mode_count_1911,dayAver_1911,sms_rate_1912,calltypeRate2_1912,calltypeRate1_1912,hour_mode_count_1912,hourAver_1912,day_mode_count_1912,dayAver_1912,sms_rate_2001,calltypeRate2_2001,calltypeRate1_2001,hour_mode_count_2001,hourAver_2001,day_mode_count_2001,dayAver_2001,sms_rate_2002,calltypeRate2_2002,calltypeRate1_2002,hour_mode_count_2002,hourAver_2002,day_mode_count_2002,dayAver_2002,sms_rate_2003,calltypeRate2_2003,calltypeRate1_2003,hour_mode_count_2003,hourAver_2003,day_mode_count_2003,dayAver_2003
5086,5086,2a219d38b6998f2a75c7c4d4b70c24ce98cdfc3769cccce58cb563fe2bf37329299447ab2987527a08fb328b0e30f49d86635e71176847370b8c65c27eb74892,0,2.7432432432432434,1.0,,25.0,10.68421052631579,15.0,6.766666666666667,3.5616438356164384,1.0,,34.0,14.444444444444445,27.0,8.96551724137931,3.068493150684932,1.0,,38.0,11.2,16.0,7.466666666666667,2.6198347107438016,1.0,,35.0,14.409090909090908,19.0,10.566666666666666,3.0,0.9968253968253968,0.0031746031746031,41.0,18.529411764705884,33.0,10.161290322580646,5.413043478260869,1.0,,44.0,14.647058823529411,18.0,8.03225806451613,5.227272727272728,1.0,,40.0,14.375,22.0,8.214285714285714,3.8615384615384616,0.9880478087649402,0.0119521912350597,39.0,13.944444444444445,26.0,8.964285714285714
5087,5087,f34fee0f0a30a8bc1c1493f04a2cb29c50b9660d18993f985f521fee2194d911cd5b79dc9c9a3f02dd438e24416bcd4d809e056b4869be8c3d681432ed2be472,1,,,,,,,,,,,,,,,,,,,,,,9.25,1.0,,19.0,4.625,19.0,5.285714285714286,,,,,,,,,,,,,,,,,,,,,,9.090909090909092,1.0,,48.0,10.0,53.0,14.285714285714286
5088,5088,d7ba22800d018ec71d9f4e3b6a6bd8b52e6c92218e6a557ae50d51364f9ce5630b34f3a19755dcb127f43bb52281789ff580809fc47a9090b2ca7d1148249052,0,,,,,,,,10.5,1.0,,73.0,16.8,74.0,14.0,4.0,1.0,,8.0,3.4285714285714284,8.0,3.0,4.111111111111111,1.0,,9.0,3.7,7.0,2.466666666666667,3.1875,1.0,,11.0,4.636363636363637,9.0,3.0,5.0625,1.0,,13.0,5.785714285714286,8.0,3.375,26.8,1.0,,18.0,9.571428571428571,16.0,5.826086956521739,8.6,1.0,,9.0,4.777777777777778,5.0,2.15
5089,5089,396e07200818294e5a31a99597b99feb650a99239b5669265d8a453adbdfa2644512af25aee48720a5be3c68b35f1af192b7b5a6248ca851620aee8d4e545975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.153846153846154,1.0,,24.0,8.454545454545455,22.0,5.166666666666667,12.4,1.0,,33.0,7.294117647058823,11.0,4.769230769230769,21.0,1.0,,17.0,6.5625,12.0,4.038461538461538,7.166666666666667,1.0,,10.0,4.777777777777778,6.0,2.6875
5090,5090,7456d93c7bae9a62166cab54751813cd03dc72c566d7b853e2df5719232612fa3f0d325bb26d3f8ebc47ea8576f37720fedf177699077600e652775f00114738,0,9.0,0.9949494949494948,0.005050505050505,45.0,12.375,22.0,6.387096774193548,11.25,1.0,,75.0,11.25,13.0,6.0,8.736842105263158,0.9759036144578314,0.0240963855421686,73.0,11.066666666666666,14.0,5.354838709677419,5.153846153846154,0.9950248756218906,0.0049751243781094,73.0,11.823529411764708,15.0,6.7,6.9,0.9516908212560388,0.0483091787439613,81.0,13.8,19.0,6.67741935483871,10.047619047619047,0.995260663507109,0.0047393364928909,79.0,11.72222222222222,18.0,6.806451612903226,14.173913043478262,1.0,,90.0,20.375,27.0,11.241379310344827,8.466666666666667,1.0,,97.0,16.933333333333334,40.0,8.193548387096774
5091,5091,6148181a2b17121faf16cac8f27db9f23626ad3ba660b4168dfe929350c65ab0f89cb6b1f962adc4a9af0e70fa1865a212d7c56f7d1cbb196469ccf1b44beb51,0,,,,,,,,3.5,1.0,,7.0,7.0,7.0,7.0,10.0,1.0,,25.0,7.5,6.0,3.0,12.5,1.0,,12.0,5.555555555555555,8.0,2.9411764705882355,15.375,1.0,,21.0,9.461538461538462,11.0,5.125,17.0,1.0,,23.0,7.933333333333334,10.0,4.407407407407407,24.25,1.0,,27.0,6.928571428571429,14.0,3.88,8.11111111111111,1.0,,14.0,4.866666666666666,8.0,2.92
5092,5092,5a29c0b1cc1857ae2bdb11bbd82899248a2321b14f51640e52fa73141dbdcd677f3cfc849ea036c690d6a3527b79502b529695ce44c4fae894facfb3abbdfd5c,0,2.5365853658536586,1.0,,26.0,6.933333333333334,9.0,4.0,3.644444444444445,0.9939024390243902,0.0060975609756097,20.0,9.647058823529411,21.0,5.655172413793103,3.2,0.96875,0.03125,25.0,10.0,26.0,6.153846153846154,2.5,1.0,,15.0,6.578947368421052,8.0,4.310344827586207,2.673469387755102,1.0,,26.0,7.705882352941177,12.0,4.678571428571429,3.976190476190476,1.0,,25.0,8.789473684210526,14.0,5.758620689655173,4.076923076923077,0.9685534591194968,0.0314465408805031,21.0,9.9375,14.0,5.678571428571429,2.976744186046512,0.984375,0.015625,25.0,8.533333333333333,17.0,4.571428571428571
5093,5093,d8229a5f035afb21858e21c2757f1b1a27988c42f01d33345b09f58999942e387c55752c23a2ccfe72c1cd6a621c15f98b3e281d18d1a5a18ea875f70674897b,0,3.933333333333333,1.0,,20.0,9.076923076923077,25.0,4.538461538461538,8.076923076923077,1.0,,27.0,8.75,9.0,4.375,4.375,1.0,,12.0,5.833333333333333,10.0,3.684210526315789,8.4,0.992063492063492,0.0079365079365079,46.0,9.692307692307692,39.0,6.631578947368421,5.941176470588236,1.0,,14.0,7.769230769230769,16.0,4.208333333333333,8.045454545454545,1.0,,29.0,11.0625,18.0,5.9,10.882352941176473,0.9945945945945946,0.0054054054054054,33.0,10.882352941176473,22.0,6.379310344827586,12.176470588235292,0.9951690821256038,0.0048309178743961,33.0,13.8,29.0,6.67741935483871
5094,5094,98d1e7276ec40cc693bdb1d179801de5ffc8a732e6f93ea88d6c2e6757e09822f821339561b5ff61d156145a8c7d71f7d396a907e3e32890f0b48fd31c447b28,0,8.266666666666667,0.967741935483871,0.032258064516129,31.0,13.77777777777778,34.0,8.0,6.411764705882353,0.9770642201834864,0.0229357798165137,39.0,12.823529411764708,22.0,8.074074074074074,4.0,0.945121951219512,0.0548780487804878,21.0,9.647058823529411,14.0,5.655172413793103,4.485714285714286,0.9681528662420382,0.0318471337579617,21.0,8.722222222222221,20.0,5.814814814814815,3.735294117647059,1.0,,17.0,7.055555555555555,19.0,4.535714285714286,4.048780487804878,0.9759036144578314,0.0240963855421686,24.0,10.375,15.0,5.928571428571429,5.967741935483871,0.9891891891891892,0.0108108108108108,27.0,10.882352941176473,18.0,7.115384615384615,5.3,0.9559748427672956,0.0440251572327044,24.0,9.9375,19.0,5.678571428571429
5095,5095,ceb0e302254d1a8e6d6c0f9282d73632fad7e14a70ee3c33d8565be30386177fa6d7106bbcfcd7889c94b294f63d78cf17811628328bd28cda2648e240e7eb2c,0,5.326923076923077,0.9025270758122744,0.0974729241877256,48.0,16.294117647058822,20.0,9.892857142857142,4.833333333333333,0.9885057471264368,0.0114942528735632,35.0,10.235294117647058,13.0,5.8,3.6216216216216215,0.9776119402985076,0.0223880597014925,26.0,7.882352941176471,10.0,4.466666666666667,2.242857142857143,0.9808917197452228,0.019108280254777,25.0,9.8125,16.0,5.814814814814815,3.0869565217391304,1.0,,29.0,8.875,15.0,4.733333333333333,3.842105263157895,0.9931506849315068,0.0068493150684931,21.0,9.125,14.0,5.0344827586206895,4.666666666666667,1.0,,20.0,9.058823529411764,16.0,5.5,4.543478260869565,0.9665071770334928,0.0334928229665071,42.0,13.0625,19.0,6.966666666666667
5096,5096,38bb0ab2b7e6c36287c9268bd27ce4693534006c730e6e76ed3d62fe66cf50cb4738f3a97686dc011519c336eed5d083a6b1638c232bc56ac68383dfbdf1f714,0,5.066666666666666,1.0,,24.0,9.5,21.0,5.62962962962963,6.5,1.0,,43.0,9.941176470588236,15.0,6.76,5.76,0.9930555555555556,0.0069444444444444,39.0,11.076923076923077,14.0,5.76,7.608695652173913,0.9828571428571428,0.0171428571428571,26.0,10.294117647058824,15.0,6.730769230769231,6.346153846153846,1.0,,24.0,11.785714285714286,17.0,5.892857142857143,11.125,1.0,,63.0,16.6875,56.0,9.535714285714286,13.0,1.0,,46.0,13.866666666666667,37.0,7.703703703703703,4.209302325581396,0.9613259668508288,0.0386740331491712,29.0,10.647058823529411,17.0,6.464285714285714
5097,5097,226902cf44bb0e8383138e5c24190edb2ebe877aac685d9325c59e77591e3fe8e8afa3c35294ca382c250443f0bae2328735d8d0fb233ee219115397dcb964b7,1,3.421052631578948,1.0,,29.0,10.833333333333334,18.0,6.290322580645161,5.051282051282051,0.9898477157360406,0.0101522842639593,25.0,9.85,16.0,6.793103448275862,4.870967741935484,1.0,,26.0,8.882352941176471,13.0,5.392857142857143,5.844444444444444,1.0,,46.0,14.61111111111111,21.0,9.06896551724138,4.666666666666667,1.0,,32.0,11.2,29.0,7.724137931034483,6.702702702702703,0.995967741935484,0.0040322580645161,48.0,13.77777777777778,21.0,8.266666666666667,6.777777777777778,0.989071038251366,0.0109289617486338,31.0,10.764705882352942,19.0,6.535714285714286,3.1219512195121952,1.0,,25.0,7.529411764705882,16.0,4.129032258064516
5098,5098,5d4e0474c4f78707ca3ce245305b0ac17206d253253620ac988a2bf2aa58a9ac31c181285008f0012fadac70b99e32bb2f2f4a8b5f60a60615d3bc4b9cd7ec2a,0,3.156862745098039,0.5590062111801242,0.4409937888198758,54.0,8.944444444444445,71.0,6.1923076923076925,4.071428571428571,0.9912280701754386,0.0087719298245614,21.0,6.705882352941177,13.0,4.384615384615385,2.6785714285714284,0.94,0.06,19.0,8.823529411764707,22.0,5.769230769230769,3.566666666666667,0.9906542056074766,0.0093457943925233,16.0,5.944444444444445,18.0,3.962962962962963,4.551724137931035,0.9545454545454546,0.0454545454545454,29.0,8.25,16.0,4.714285714285714,4.352941176470588,0.9594594594594594,0.0405405405405405,32.0,8.222222222222221,17.0,5.6923076923076925,4.733333333333333,0.9295774647887324,0.0704225352112676,24.0,8.875,24.0,6.173913043478261,6.352941176470588,0.9351851851851852,0.0648148148148148,19.0,6.75,16.0,4.909090909090909
5099,5099,6f4b5ad27c88c75e5e0a4b1f7f44cab1b0d6b3f2d05c5df668672465bede5d7a21bcf03289b5a90a14a029bfe31b13720324f395b89350c348fd694ae74bb295,0,4.68,0.9615384615384616,0.0384615384615384,50.0,12.31578947368421,24.0,8.068965517241379,4.352941176470588,0.8378378378378378,0.1621621621621621,29.0,11.1,27.0,7.655172413793103,4.846153846153846,1.0,,35.0,10.5,16.0,6.517241379310345,3.317073170731707,0.9485294117647058,0.0514705882352941,18.0,7.555555555555555,10.0,5.037037037037037,4.777777777777778,0.944186046511628,0.055813953488372,26.0,11.944444444444445,19.0,6.935483870967742,6.787878787878788,0.6428571428571429,0.3571428571428571,46.0,11.2,92.0,7.724137931034483,5.966666666666667,1.0,,26.0,13.76923076923077,12.0,6.172413793103448,6.275,1.0,,35.0,13.944444444444445,19.0,8.096774193548388
5100,5100,057fdf1fb9f771f8ab3ccd746039963e3a6cb728804ea9fd905417df7439fad0fa745c58373359250efcedd886425130ec02c58a3db2897e346e9b7dea14a3a0,0,6.2,1.0,,17.0,8.454545454545455,27.0,5.470588235294118,5.571428571428571,1.0,,11.0,4.875,12.0,4.105263157894737,6.071428571428571,0.9882352941176472,0.0117647058823529,15.0,5.3125,19.0,4.25,7.181818181818182,1.0,,16.0,5.642857142857143,22.0,4.647058823529412,5.142857142857143,1.0,,16.0,8.470588235294118,16.0,5.333333333333333,7.8,1.0,,19.0,7.8,11.0,4.68,6.277777777777778,1.0,,19.0,8.071428571428571,14.0,3.896551724137931,6.428571428571429,1.0,,14.0,6.0,11.0,3.6
5101,5101,16f2942b6c8387683fe6e1df6fc510cbf0cd784303bc4c3e6372de1d937a061615898b0d82ec8c958850c65c848e4d7e4009341a3f0a139c97a15f450da70809,0,6.352941176470588,1.0,,20.0,8.307692307692308,12.0,4.695652173913044,7.444444444444445,0.9850746268656716,0.0149253731343283,28.0,10.307692307692308,22.0,6.380952380952381,6.217391304347826,1.0,,22.0,11.0,22.0,6.217391304347826,7.6521739130434785,0.9886363636363636,0.0113636363636363,40.0,12.571428571428571,20.0,6.769230769230769,7.72,0.9896373056994818,0.0103626943005181,48.0,12.866666666666667,49.0,8.041666666666666,7.894736842105263,0.9933333333333332,0.0066666666666666,21.0,10.0,17.0,5.357142857142857,9.545454545454543,1.0,,29.0,13.125,17.0,7.241379310344827,8.23076923076923,1.0,,19.0,7.642857142857143,14.0,4.115384615384615
5102,5102,d610b33693853e2869176bedb16591284035cddf1933b512bb633c37fe76c845d0a9df0452550867764ea81d0648b622ff3137d968585c6021c698eef96b0684,1,,,,,,,,,,,,,,,9.0,1.0,,18.0,18.0,18.0,18.0,8.8,0.8636363636363636,0.1363636363636363,11.0,6.285714285714286,40.0,14.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5103,5103,986596088d4afab43e233a38566c6a7c3d98c50daf54c419f2ecbef1fa1f2f4d6dc8f7909e3d9518b8cfd02e2fe5963d0b7ff59b055405a317730d47cb2a387f,0,2.316666666666667,1.0,,18.0,7.315789473684211,11.0,4.633333333333334,3.0526315789473686,0.9827586206896552,0.0172413793103448,13.0,6.444444444444445,11.0,4.0,3.725,1.0,,25.0,9.3125,15.0,5.137931034482759,2.276315789473684,1.0,,22.0,8.65,22.0,5.965517241379311,2.8125,0.9888888888888888,0.0111111111111111,30.0,10.0,24.0,6.0,2.6029411764705883,0.9774011299435028,0.0225988700564971,29.0,9.833333333333334,20.0,6.321428571428571,2.847826086956522,0.9847328244274808,0.015267175572519,17.0,8.1875,11.0,5.24,2.4285714285714284,0.9803921568627452,0.0196078431372549,27.0,9.5625,19.0,5.275862068965517
5104,5104,bb7777153a2af577e600b68ad2a89b93f983ab1476544ef3793e79dc8d36aa3dfc009cb6b3ba7fdb9c53afeaf0fe4d2af3807f338c41db92900bb09979ae6314,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02828222685323,0.0253329473074696,0.9746670526925304,1912.0,767.5555555555555,4824.0,1727.0,2.0,1.0,,2.0,2.0,2.0,2.0,,,,,,,
5105,5105,0f1fb7f0fb951b17204b5b753670d9fc4baf195ed0eca40d83225cbc077b468ec601ca39ebf2207c48872d4c0a17674cd4c2a413e57bce412d0f4b2d21d4a533,0,,,,,,,,,,,,,,,21.11111111111111,0.8473684210526315,0.1526315789473684,39.0,11.176470588235292,40.0,6.785714285714286,14.333333333333334,0.8651162790697674,0.1348837209302325,32.0,13.4375,32.0,7.678571428571429,10.894736842105264,0.8454106280193237,0.1545893719806763,36.0,13.8,19.0,7.392857142857143,12.68421052631579,0.8672199170124482,0.1327800829875518,33.0,12.05,19.0,8.033333333333333,12.416666666666666,0.8859060402684564,0.1140939597315436,35.0,14.9,31.0,10.275862068965518,26.181818181818183,0.7986111111111112,0.2013888888888889,61.0,13.090909090909092,21.0,9.93103448275862
5106,5106,3bfa1f1ab3e7186c18f7a4f1b6be4af8c0ac01e533ed0aad2fe1674eace3ef93c1c4d001b5ecd49e5d942baf4f33dd77ee818ba948499930288c65188cd89527,0,22.0,1.0,,32.0,8.8,8.0,2.933333333333333,13.0,1.0,,28.0,8.125,10.0,4.333333333333333,16.0,1.0,,36.0,12.0,8.0,3.096774193548387,15.0,1.0,,29.0,10.5,6.0,3.5,14.333333333333334,1.0,,34.0,9.214285714285714,10.0,4.161290322580645,15.7,1.0,,30.0,10.466666666666669,12.0,5.064516129032258,11.642857142857142,1.0,,31.0,11.642857142857142,15.0,5.620689655172414,19.428571428571427,1.0,,46.0,12.363636363636363,11.0,4.387096774193548
5107,5107,38ffeb308376a7dd7e6cb7491a1725cc6d19145c6e1cac2a088d6cca0f41dbc3dce0e8d88834686a2eaa1470581d32ebe6870d2e3a5ac264459be36df792ced6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,1.0,,39.0,10.4,52.0,52.0
5108,5108,41bd5ce17fea6807567b0665b9ed1ca6dfcc426bdc4d51adc36bd214d0f4a5d273738996094961bd61cc93c71b63b657d307af580c9f005dcabe26437bdce873,0,5.3,1.0,,16.0,6.625,8.0,3.117647058823529,5.555555555555555,1.0,,14.0,3.571428571428572,8.0,3.125,5.166666666666667,1.0,,9.0,3.875,8.0,2.583333333333333,2.823529411764706,1.0,,10.0,3.2,8.0,2.823529411764706,5.090909090909091,1.0,,10.0,4.307692307692308,8.0,3.733333333333333,7.9,1.0,,12.0,5.642857142857143,7.0,3.761904761904762,7.823529411764706,1.0,,23.0,8.3125,17.0,5.115384615384615,5.461538461538462,0.9859154929577464,0.0140845070422535,15.0,5.461538461538462,15.0,3.0869565217391304
5109,5109,b551c1feed2f81d1f4d112d74755c059605f5551f61c2c2b20dfb74a0e37f0801cdd3c2c8d58ea8d815397806f9b91094aa288ea707d88690afd33a84087bbed,0,4.315217391304348,1.0,,38.0,19.85,31.0,12.806451612903226,4.5966386554621845,0.9835466179159048,0.016453382084095,65.0,28.789473684210527,58.0,18.23333333333333,2.830985915492957,0.9850746268656716,0.0149253731343283,99.0,33.5,77.0,19.451612903225808,3.595744680851064,0.9960552268244576,0.0039447731755424,82.0,28.166666666666668,39.0,16.9,3.225,0.9974160206718348,0.0025839793281653,65.0,20.36842105263158,28.0,12.483870967741936,5.406976744186046,1.0,,79.0,24.473684210526315,35.0,15.0,6.176470588235294,0.9936507936507936,0.0063492063492063,89.0,31.5,45.0,21.724137931034484,5.88,0.9438775510204082,0.0561224489795918,97.0,30.94736842105263,58.0,18.967741935483872
5110,5110,f2698ee6b3f4c54a759e6f58489d6d2715b1e95a492510dbd698c76fe8d06fabb0a8da3987d76d3e72ee478679750c18ebf6184e4211bbb12a7a1dea56c182b0,0,6.266666666666667,1.0,,24.0,6.266666666666667,13.0,4.476190476190476,6.4,1.0,,22.0,8.0,12.0,5.12,5.076923076923077,1.0,,11.0,4.714285714285714,12.0,4.714285714285714,4.117647058823529,1.0,,14.0,5.833333333333333,13.0,3.888888888888889,5.708333333333333,0.978102189781022,0.0218978102189781,32.0,9.133333333333333,15.0,4.892857142857143,8.666666666666666,0.978021978021978,0.0219780219780219,53.0,12.133333333333333,18.0,6.5,9.88888888888889,1.0,,33.0,12.714285714285714,13.0,6.137931034482759,4.363636363636363,0.9930555555555556,0.0069444444444444,34.0,9.0,13.0,4.645161290322581
5111,5111,6ded2c01b65b31123ca916027dc8bda500f71d446a2e9265c50ce69c148a1696423fbe03b95f72b63aa67102f0c97455d71ae926f4af9e8bc898927a5d35be16,0,4.3,1.0,,17.0,8.6,12.0,4.607142857142857,3.4347826086956523,0.9873417721518988,0.0126582278481012,29.0,8.777777777777779,19.0,5.642857142857143,2.595238095238096,1.0,,15.0,6.055555555555555,13.0,3.892857142857143,2.76,0.9927536231884058,0.0072463768115942,25.0,7.666666666666667,15.0,4.928571428571429,4.594594594594595,1.0,,23.0,10.0,20.0,6.071428571428571,5.878787878787879,0.9896907216494846,0.0103092783505154,25.0,10.77777777777778,14.0,6.689655172413793,5.303030303030303,0.9771428571428572,0.0228571428571428,34.0,10.9375,14.0,6.481481481481482,6.131578947368421,0.9957081545064378,0.0042918454935622,47.0,12.944444444444445,18.0,7.766666666666667
5112,5112,af235c61da311c3136fbac020f5e1cd765857235f3792ea230a48c1a3f1158c570a15084fed980edef3c2a8599d99e3b35d12f7a623f6665ef2530c8f8abb76b,0,3.419354838709677,0.9198113207547168,0.080188679245283,27.0,15.142857142857142,23.0,7.066666666666666,3.975609756097561,0.9631901840490796,0.0368098159509202,22.0,9.055555555555555,20.0,5.433333333333334,5.636363636363637,0.9946236559139784,0.0053763440860215,25.0,10.333333333333334,19.0,6.413793103448276,3.8157894736842106,1.0,,32.0,15.263157894736842,31.0,9.666666666666666,3.2777777777777777,1.0,,45.0,13.11111111111111,21.0,7.866666666666666,4.164179104477612,0.96415770609319,0.03584229390681,39.0,15.5,45.0,9.620689655172416,6.5,0.9839743589743588,0.016025641025641,43.0,16.42105263157895,38.0,11.142857142857142,3.7222222222222223,0.9850746268656716,0.0149253731343283,35.0,11.823529411764708,19.0,6.483870967741935
5113,5113,ef4a09fbd916d144c3b201e7a3ab34f1ee46ef58b15a7481454e610d2c5a781a62add5c2c6035b2c85d11d46ef9a093d4ccca8a3fadf73e619a211913f69f633,0,4.093023255813954,1.0,,33.0,11.733333333333333,29.0,6.068965517241379,2.980769230769231,1.0,,23.0,9.6875,12.0,5.344827586206897,2.8181818181818183,0.9870967741935484,0.0129032258064516,30.0,9.6875,12.0,5.344827586206897,2.764705882352941,1.0,,31.0,8.8125,18.0,5.035714285714286,2.793650793650793,0.9943181818181818,0.0056818181818181,29.0,12.571428571428571,19.0,6.068965517241379,3.607843137254902,1.0,,29.0,13.142857142857142,20.0,6.571428571428571,4.379310344827586,1.0,,25.0,9.071428571428571,14.0,5.291666666666667,3.575757575757576,1.0,,14.0,8.428571428571429,10.0,4.214285714285714
5114,5114,555886d813408497c20f5f03d7150555a8e907c2eef4e40c91dc2a47853680d0cd08949b1655067d4d0153f8f085ccc7e06a6e56382c616052ba7448a816d37d,0,,,,,,,,,,,,,,,12.75,0.9117647058823528,0.088235294117647,45.0,10.2,56.0,17.0,15.333333333333334,1.0,,35.0,8.117647058823529,41.0,8.625,9.421052631578949,1.0,,44.0,9.421052631578949,18.0,6.172413793103448,7.578947368421052,1.0,,32.0,9.0,10.0,5.142857142857143,7.24,1.0,,29.0,9.526315789473683,19.0,6.464285714285714,6.555555555555555,1.0,,26.0,10.411764705882351,20.0,6.103448275862069
5115,5115,c85fb4a3b4fc5375fc4f4da78c5e7e171ceadb9d3cd98577be5c347603edf43cf700b32069d80782465a21b4498c76d0f062f1f650eb6722e8504ed3024bee7d,0,2.623853211009174,0.986013986013986,0.0139860139860139,41.0,15.88888888888889,24.0,9.225806451612904,3.0549450549450547,0.9856115107913668,0.014388489208633,35.0,14.63157894736842,21.0,9.266666666666667,3.227642276422764,0.982367758186398,0.017632241813602,65.0,16.541666666666668,42.0,12.806451612903226,3.7028985507246377,0.9960861056751468,0.0039138943248532,69.0,23.227272727272727,37.0,17.033333333333335,2.911764705882353,0.9974747474747476,0.0025252525252525,52.0,16.5,26.0,12.774193548387096,3.406779661016949,0.9975124378109452,0.0024875621890547,42.0,16.75,39.0,12.96774193548387,4.316326530612245,0.9929078014184396,0.0070921985815602,46.0,20.142857142857142,31.0,14.586206896551724,3.923728813559322,0.9892008639308856,0.0107991360691144,57.0,20.130434782608692,24.0,14.935483870967742
5116,5116,792903eecb7c2224c956cda677f198f55412d9294c7a9443fd860f70fde902b2232d6587699229240c09480993ed17fbaafe22fdfb3ef5c20495644dfbc5512a,0,9.75,1.0,,9.0,3.9,8.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,1.0,,10.0,5.076923076923077,10.0,4.125,21.25,1.0,,11.0,5.666666666666667,9.0,3.1481481481481484,18.33333333333333,1.0,,15.0,4.583333333333333,9.0,2.619047619047619
5117,5117,e2255cca4d5aa5ebcc48c7a3798cbbf384d2b9a627c3cc51530585b6d916564e4f4a61fbfa443ffc70706163b640c240f401da6172e4078511cd77f896ae9596,0,3.857142857142857,0.9629629629629628,0.037037037037037,13.0,3.857142857142857,15.0,5.4,20.0,1.0,,5.0,3.333333333333333,6.0,3.333333333333333,6.0,1.0,,4.0,2.571428571428572,4.0,2.571428571428572,14.333333333333334,1.0,,12.0,6.142857142857143,7.0,2.6875,11.8,1.0,,13.0,5.9,5.0,2.95,11.0,1.0,,19.0,6.0,6.0,3.0,12.666666666666666,1.0,,13.0,5.846153846153846,6.0,3.04,12.25,1.0,,9.0,4.454545454545454,8.0,2.130434782608696
5118,5118,b84c2789f9ec04256526cd150fae997c2367a9dd161e5bcab2a4b7721309c221a898580585006fccf3000e74a004b185b28f7a63d23393e93b99a6c95c9872c1,1,,,,,,,,,,,,,,,,,,,,,,3.526315789473684,0.9253731343283582,0.0746268656716417,21.0,6.7,48.0,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5119,5119,3625f06f37f8a081e725ae14fcd7e03948fc549c0599789b8ecb1654ab1d5e3a053da2b0e794cf35248752d5e881016b9add0cf73bb10fd698cd93e1c62ca7fd,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.222222222222222,0.9553571428571428,0.0446428571428571,24.0,7.466666666666667,46.0,5.894736842105263,5.136363636363637,0.9734513274336284,0.0265486725663716,18.0,7.0625,15.0,5.380952380952381,4.222222222222222,1.0,,6.0,3.4545454545454546,6.0,2.375
5120,5120,de53dc0cb2d48c55c6ce283d3f2daa86130ac421c675894087dfe6d2c1109f861a8b1ea747b2a460f49542ef69b2c6e1c8c3463eef39d0ad4bff8f329a166158,0,4.526315789473684,1.0,,30.0,5.733333333333333,22.0,3.739130434782609,3.736842105263158,1.0,,15.0,4.733333333333333,10.0,3.9444444444444446,5.666666666666667,0.9901960784313726,0.0098039215686274,17.0,5.666666666666667,14.0,4.857142857142857,3.210526315789474,1.0,,13.0,4.6923076923076925,11.0,3.210526315789474,3.3793103448275863,0.9897959183673468,0.010204081632653,21.0,7.538461538461538,12.0,3.92,4.133333333333334,1.0,,17.0,6.888888888888889,11.0,5.166666666666667,4.75,0.9789473684210528,0.0210526315789473,23.0,5.9375,20.0,4.318181818181818,3.074074074074074,1.0,,10.0,5.533333333333333,10.0,4.15
5121,5121,14c7affeb5fded70fc47dcfa323e5ddb0a4405d87407fa7f90e5349d64268d589e0ca2e244f2cf084777edc957a209930a957eb378be45c5153eb17866fcd669,0,,,,,,,,8.166666666666666,1.0,,24.0,9.8,39.0,12.25,3.2857142857142856,1.0,,5.0,2.555555555555556,4.0,2.3,4.25,1.0,,10.0,4.25,7.0,2.2666666666666666,4.0,1.0,,8.0,4.363636363636363,8.0,3.0,6.4,1.0,,9.0,4.266666666666667,8.0,3.0476190476190474,22.142857142857142,1.0,,27.0,11.071428571428571,12.0,6.2,7.5,0.9833333333333332,0.0166666666666666,12.0,4.285714285714286,8.0,3.1578947368421053
5122,5122,cb5391731881600aadeaf90831fbd725f304e5fb69e64c827511d676f1a843552a064ae8f260d17e78c144562e90a2aedbc735d60cd446946d0941f0e65147ab,0,4.25,0.9852941176470588,0.0147058823529411,11.0,4.857142857142857,8.0,3.090909090909091,7.727272727272727,1.0,,19.0,9.444444444444445,17.0,4.25,4.2631578947368425,1.0,,10.0,5.785714285714286,13.0,4.5,3.1875,0.9705882352941176,0.0294117647058823,19.0,7.285714285714286,15.0,4.25,3.32,1.0,,13.0,6.916666666666667,7.0,3.458333333333333,6.739130434782608,1.0,,21.0,9.117647058823527,14.0,5.7407407407407405,6.857142857142857,0.9895833333333334,0.0104166666666666,24.0,10.105263157894736,19.0,6.620689655172414,3.642857142857143,1.0,,17.0,7.846153846153846,15.0,4.08
